transaction_id,window,label,task,variant,run_tag,model,prompt_version,company_name,n_headlines_total,n_headlines_sent,n_edgar_filings,window_end_month,latency_s,input_tokens,output_tokens,cost_usd,finish_reason,refusal,parse_ok,error,llm_ma_rumor_intensity,llm_strategic_alternatives_review,llm_activist_pressure,llm_management_instability,llm_financial_distress,llm_undervaluation_narrative,llm_sector_consolidation_wave,llm_regulatory_antitrust_attention,llm_divestiture_restructuring,llm_growth_expansion_tone,llm_acquisition_likelihood,llm_headline_information_quality,llm_dominant_theme,llm_recognized_company,llm_recognized_deal,llm_evidence_quotes,llm_rationale,label_int
SPTRD1774907,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,Inphi Corporation,41,41,6,2020-04,3.23,1973,195,0.000413,stop,0,1,,2,2,0,0,3,4,0,0,2,6,10,6,other,1,0,"[""Inphi ( IPHI ) Gears Up for Q4 Earnings : What in the Cards ?"", ""Inphi Reaping The Rewards Of First - Mover Advantage In Data Center"", ""Loss - Making Inphi Corporation ( NYSE : IPHI ) Expected To Breakeven""]","The headlines indicate moderate growth prospects but also signal some financial challenges, leading to a tentative acquisition likelihood.",0
SPTRD1774907,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Inphi Corporation,34,34,6,2020-10,3.66,1839,181,0.000384,stop,0,1,,0,0,0,0,0,0,0,0,0,6,15,6,other,1,0,"[""Inphi acquires resources from Arrive Technologies to expand design resource infrastructure"", ""Inphi Corporation Delivers Record Revenue and EPS in Q2 2020"", ""Inphi Announces Listing Transfer to Nasdaq""]","The headlines indicate growth through acquisitions and expansion of infrastructure, but lack any explicit M&A rumors or financial distress.",1
SPTRD1775200,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Dunkin' Brands Group, Inc.*",32,32,5,2020-04,2.25,1702,182,0.000365,stop,0,1,,0,0,0,0,0,6,0,0,0,4,15,6,other,1,0,"[""Dunkin Brands Stock Looks Undervalued At $58"", ""Dunkin and Baskin - Robbins on track to open this summer"", ""9 Undervalued Essential Stocks""]","The headlines primarily highlight Dunkin Brands' potential undervaluation, as well as plans for growth, but show no strong M&A indicators.",0
SPTRD1775281,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Astound Broadband, LLC*",2,2,0,2020-10,2.0,999,147,0.000238,stop,0,1,,0,0,0,0,0,0,2,0,0,2,10,2,other,1,0,[],"The headlines show some interest in the sector and mention service intentions, but lack strong M&A indicators, leading to a low acquisition likelihood score.",1
SPTRD1775318,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Endurance International Group Holdings, Inc.*",27,27,23,2020-04,1.87,1584,147,0.000326,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,other,0,0,[],"The headlines are largely irrelevant to Endurance, showing no signs of M&A activity or related pressures, resulting in low scores across all dimensions.",0
SPTRD1775281,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Astound Broadband, LLC*",2,2,0,2020-04,2.55,985,139,0.000231,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],The headlines do not provide any relevant signals or information regarding M&A activity or company-specific issues.,0
SPTRD1775318,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Endurance International Group Holdings, Inc.*",14,14,41,2020-10,1.92,1302,161,0.000292,stop,0,1,,0,0,0,0,0,0,0,0,0,2,5,2,other,0,0,"[""Endurica launches predictive aging history software for elastomers""]","The coverage primarily lacks M&A precursors, with a single mention of a company product indicating low activity, but no signs of distress or acquisition talks.",1
SPTRD1775200,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Dunkin' Brands Group, Inc.*",39,39,2,2020-10,3.76,1921,203,0.00041,stop,0,1,,0,0,0,0,0,0,0,0,0,8,10,7,other,1,0,"[""Dunkin , Baskin Robbins team up for fall - themed milkshake using munchkins , pumpkin ice cream"", ""Dunkin launching Spicy Ghost Pepper doughnut with Hot One host Sean Evans"", ""Dunkin Shows Its Spicy Side with New Spicy Ghost Pepper Donut""]","Despite no M&A rumors or financial distress evident, strong product launches and marketing initiatives indicate an active growth strategy, enhancing acquisition likelihood.",1
SPTRD1775378,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,Nielsen Global Connect,0,0,2,2020-04,1.53,934,134,0.00022,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available for the period, there are no signals to evaluate.",0
SPTRD1775378,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Nielsen Global Connect,0,0,1,2020-10,1.64,934,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines or specific news coverage during the period, there are no signals to evaluate.",1
SPTRD1775376,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"LLamasoft, Inc.*",41,41,0,2020-04,3.81,1976,183,0.000406,stop,0,1,,1,1,0,0,1,0,2,0,0,3,10,5,macro_sector,0,0,"[""Coronavirus threatens the next generation of smartphones"", ""Low on Cash and Cleaners , a Tiny Supplier Shows the Risks of Reopening"", ""One Tiny Manufacturer Struggle Shows Just How Difficult Reopening the Economy Will Be.""]","Overall coverage reflects significant context surrounding supply chain issues due to COVID-19, with minimal M&A signals.",0
SPTRD1777069,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,InterPrivate Acquisition Corp.,0,0,4,2020-04,2.73,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],The absence of any headlines or substantive news coverage yields low to zero scores across all dimensions.,0
SPTRD1775461,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Cole Office & Industrial REIT (CCIT II), Inc.",0,0,3,2020-04,3.08,938,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines or relevant information were provided, resulting in zero scores across all dimensions.",0
SPTRD1775461,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Cole Office & Industrial REIT (CCIT II), Inc.",0,0,13,2020-10,3.22,938,143,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available during the period, there are no signals to assess, leading to low scores across all dimensions.",1
SPTRD1782407,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Supreme Holdings, Inc.*",40,40,87,2020-05,3.02,1901,146,0.000373,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,[],"The headlines predominantly focus on legal and political issues unrelated to M&A activity, resulting in low relevance and evidence for any acquisition signals.",0
SPTRD1781598,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"InSite Wireless Group, LLC",3,3,0,2020-10,3.57,1029,190,0.000268,stop,0,1,,0,0,0,0,0,0,0,0,0,3,10,2,other,1,0,"[""Wireless InSite 3D Wireless Prediction Software"", ""KBRA Assigns Preliminary Ratings to InSite Issuer LLC and InSite Co - Issuer Corp . Series 2020 - 1"", ""Investors face  challenging  ABS market as spreads find new lows""]",Headlines primarily reflect product development and market conditions without implying M&A activity or distress.,1
SPTRD1782469,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"International-Matex Tank Terminals, Inc.*",13,13,4,2020-05,2.12,1254,138,0.000271,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,earnings,1,0,[],The headlines mostly cover earnings updates and operational performance with no significant M&A signals or pressures.,0
SPTRD1782407,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Supreme Holdings, Inc.*",0,0,90,2020-11,3.08,933,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,10,0,other,0,0,[],"With no available headlines and only SEC filings indicated, there is no evidence of M&A or related signals.",1
SPTRD1782548,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Workfront, Inc.*",29,29,0,2020-11,2.35,1669,179,0.000358,stop,0,1,,0,0,0,0,0,0,0,0,0,6,20,7,other,1,0,"[""Workfront Align Connects People and Teams with Enterprise Objectives"", ""Workfront delivers 285 percent return on investment according to Total Economic Impact\u2122 Study"", ""Workfront outlines its maturity model for automating work""]","The coverage primarily highlights growth and performance metrics, indicating a focus on expansion rather than acquisition or distress.",1
SPTRD1783713,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,Tuscan Holdings Corp.,42,42,5,2020-05,1.93,1956,143,0.000379,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"The headlines during this period do not indicate any M&A activity, financial distress, or other relevant signals for acquisition likelihood.",0
SPTRD1783713,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Tuscan Holdings Corp.,49,49,3,2020-11,1.92,2461,143,0.000455,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,macro_sector,0,0,[],"The headlines predominantly focus on COVID-19 and its impact, with no evidence of M&A activity or related pressures.",1
SPTRD1783428,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,Jaws Acquisition Corp.*,2,2,0,2020-05,3.03,1003,145,0.000237,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,5,other,1,0,[],"The headlines provide no M&A signals or distress indicators, merely mentioning an IPO, reflecting neutral news more than any acquisition likelihood.",0
SPTRD1783829,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"BBVA USA Bancshares, Inc.",0,0,1,2020-11,1.9,937,143,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines or relevant news to assess, all dimensions score zero, indicating no evidence of M&A activity or signals.",1
SPTRD1782469,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"International-Matex Tank Terminals, Inc.*",6,6,2,2020-11,4.56,1103,184,0.000276,stop,0,1,,0,0,0,2,2,0,0,0,0,3,20,6,distress,1,0,"[""MIC reports USD ( 8m ) loss in Q2 2020"", ""Macquarie Infrastructure agrees to buy Bayonne Energy Center in US"", ""Macquarie ( MIC ) Displays Bright Prospects , Risks Persist""]","The coverage indicates financial distress and management changes, with some growth prospects, suggesting moderate acquisition likelihood.",1
SPTRD1783829,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"BBVA USA Bancshares, Inc.",0,0,1,2020-05,2.97,937,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],The absence of any headlines or significant news events limits the M&A precursor signals during this period.,0
SPTRD1783915,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"HD Supply Holdings, Inc.",0,0,7,2020-05,1.76,941,141,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available, there are no signals indicating any M&A activity or related financial conditions for HD Supply.",0
SPTRD1783830,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Foundation Building Materials, Inc.*",0,0,2,2020-11,2.48,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no available headlines during the period, there are no signals indicating any M&A activity or related themes.",1
SPTRD1783830,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Foundation Building Materials, Inc.*",0,0,7,2020-05,3.1,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there is no evidence to assess any dimensions, resulting in all scores being zero.",0
SPTRD1783915,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"HD Supply Holdings, Inc.",40,40,11,2020-11,2.15,1899,184,0.000395,stop,0,1,,2,3,2,0,3,2,5,0,0,2,30,6,ma_speculation,1,0,"[""CD & R to Combine HD Supply White Cap Business with Construction Supply Group"", ""Ahead of White Cap Sale , HD Supply FM Sales Return to Growth"", ""Jana Partners Continues to Whittle Down HD Supply Position""]","There is moderate M&A activity in the sector and strategic discussions hinted at, alongside some financial distress signals.",1
SPTRD1784156,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"LendingTree, Inc.",36,36,12,2020-11,1.99,1785,153,0.00036,stop,0,1,,0,0,0,0,0,0,0,0,0,2,5,2,earnings,1,0,"[""LendingTree Reports Third Quarter 2020 Results""]","The headlines primarily focus on consumer finance themes and earnings, with no clear signals for M&A activity or distress.",1
SPTRD1784156,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"LendingTree, Inc.",0,0,12,2020-05,2.9,941,136,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],There is no news coverage to indicate any M&A precursor signals during the period.,0
SPTRD1784997,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"ECI Software Solutions, Inc.*",0,0,1,2020-05,2.21,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines or evidence were provided to assess any M&A-precursor signals for ECI Software during this period.,0
SPTRD1787108,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Ennis-Flint Inc.*,4,4,0,2020-11,1.77,1118,143,0.000253,stop,0,1,,0,0,0,0,0,0,0,0,0,2,20,3,macro_sector,1,0,[],The headlines indicate some market growth for the sector involving Ennis Flint but lack any strong M&A or distress signals.,1
SPTRD1785973,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Aperio Group, LLC*",18,18,0,2020-11,2.43,1447,189,0.00033,stop,0,1,,0,0,0,0,0,0,0,0,0,5,5,5,other,0,0,"[""Aperio Wireless Access Control safeguards University Inholland"", ""Industrial IoT Data Integrity Market Leader Aperio Systems Secures $8.5M in Series A Funding"", ""ASSA ABLOY - Aperio\u00ae Wireless lock""]","There are multiple headlines indicating growth potentials and product launches related to Aperio, though no evidence of M&A activity or distress.",1
SPTRD1787150,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,CF Finance Acquisition Corp. II,3,3,0,2020-11,1.8,1025,135,0.000235,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,5,other,0,0,[],The headlines primarily report IPO-related news with no M&A activity or related signals.,1
SPTRD1785973,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Aperio Group, LLC*",24,24,0,2020-05,3.59,1605,141,0.000325,stop,0,1,,0,0,0,0,0,0,0,0,0,9,5,5,other,0,0,[],"The headlines indicate significant growth and operational developments for Aperio, with no evidence of M&A or distress.",0
SPTRD1787399,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Slack Technologies, LLC*",36,36,21,2020-05,3.03,1956,154,0.000386,stop,0,1,,0,0,0,0,0,0,1,0,0,1,1,1,macro_sector,1,0,[],"The headlines reflect a broader industry context rather than specific M&A signals for Slack, focusing on macro impacts from COVID-19 rather than direct evidence of M&A activity.",0
SPTRD1787259,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"AeroCare Holdings, Inc.*",7,7,0,2020-05,3.33,1112,140,0.000251,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,other,0,0,[],"The headlines do not indicate any M&A activity, distress, or strategic moves related to AeroCare.",0
SPTRD1787232,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Kustomer, Inc.",27,27,0,2020-05,4.08,1580,199,0.000356,stop,0,1,,0,0,0,0,0,0,0,0,0,8,60,8,ma_speculation,1,1,"[""Kustomer Acquires Automation Technology Company Reply . ai"", ""Kustomer acquires Reply . ai to enhance chatbots on its CRM platform"", ""Kustomer Acquires Reply . ai to Bring Intelligent Chatbot Capabilities to its Customer Service Platform""]","The headlines indicate a strong focus on Kustomer's growth and acquisition activity, particularly the acquisition of Reply.ai, which suggests a likelihood of acquisition interest.",0
SPTRD1787750,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Waddell & Reed Financial, Inc.",0,0,10,2020-05,1.77,944,142,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"Without any headlines available to indicate M&A activities or relevant market signals, all scores reflect a complete lack of evidence.",0
SPTRD1787473,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Northern Genesis Acquisition Corp.*,0,0,1,2020-11,2.59,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines or substantial information available during this period, no indicators of M&A precursor signals can be assessed.",1
SPTRD1787399,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Slack Technologies, LLC*",0,0,16,2020-11,3.03,940,133,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"Without any available headlines, there's no evidence to score any signals.",1
SPTRD1787851,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Altimar Acquisition Corporation,0,0,3,2020-11,2.75,935,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available during the period, there are no signals of M&A activity or related themes.",1
SPTRD1788209,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,FanDuel Inc.,38,38,9,2020-11,2.89,1815,147,0.00036,stop,0,1,,0,0,0,0,0,0,5,0,0,5,30,5,macro_sector,1,0,[],The headlines indicate a focus on the broader sports betting sector and growth opportunities without specific M&A or distress signals for FanDuel.,1
SPTRD1788599,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Gainsight, Inc.*",17,17,1,2020-11,3.12,1445,139,0.0003,stop,0,1,,0,0,0,0,0,0,0,0,0,4,10,4,other,1,0,[],"The headlines indicate general growth and expansion with no specific merger, acquisition, or distress signals evident.",1
SPTRD1787750,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Waddell & Reed Financial, Inc.",22,22,5,2020-11,4.01,1492,207,0.000348,stop,0,1,,2,0,0,2,2,1,3,0,0,2,15,5,earnings,1,0,"[""Dividend Investors : Dont Be Too Quick To Buy Waddell & Reed Financial , Inc . ( NYSE : WDR ) For Its Upcoming Dividend"", ""Is Waddell & Reed making a comeback ? - InvestmentNews"", ""Waddell & Reed Financial , Inc . : Reports Third Quarter Results""]","The headlines indicate some operational news and moderate distress signals but lack strong M&A speculations or strategic reviews, suggesting limited immediate acquisition likelihood.",1
SPTRD1788209,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,FanDuel Inc.,43,43,6,2020-05,4.31,1975,148,0.000385,stop,0,1,,0,0,0,0,0,0,0,0,0,5,5,6,macro_sector,1,0,[],The headlines focus on growth potential within the online gambling sector but lack direct M&A signals or any signs of financial distress or strategic shifts.,0
SPTRD1788599,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,"Gainsight, Inc.*",29,29,0,2020-05,4.33,1660,200,0.000369,stop,0,1,,0,0,0,0,0,0,0,0,0,7,5,8,other,1,0,"[""Gainsight CEO Nick Mehta prefers a human - first approach for company and customer success"", ""Gainsight Unveils The Gainsight Horizon Experience - A Simple , Intuitive and Beautiful Product Experience"", ""Gainsight Announces First Complete Customer Success Ecosystem , Gainsight Sightline""]","The headlines focus on product developments and growth in the customer success space, suggesting stability and potential for future acquisition activity.",0
SPTRD1788752,baseline,0,extract,unmasked,r1,openai/gpt-4o-mini,v1,Anworth Mortgage Asset Corporation,0,0,8,2020-06,1.96,936,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available, there are no indicators of M&A-precursor signals or other relevant themes.",0
SPTRD1788752,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Anworth Mortgage Asset Corporation,0,0,5,2020-11,3.31,943,142,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,1,0,[],"With no headlines available, there are no signals or evidence for merger and acquisition activity regarding Anworth Mortgage Asset.",1
SPTRD1789224,pre,1,extract,unmasked,r1,openai/gpt-4o-mini,v1,Uber Advanced Technologies Group,15,15,0,2020-11,2.29,1325,198,0.000318,stop,0,1,,8,0,0,0,0,0,0,0,0,0,75,7,ma_speculation,1,0,"[""Uber in talks to sell self - driving unit to US - based Aurora : Report"", ""Uber in talks to sell its ATG self - driving unit to Aurora - source"", ""Report : Uber Wasted $2 . 5 Billion on Self - Driving Cars that Dont Work""]","The headlines indicate substantial speculation regarding a potential sale of Uber's self-driving unit, indicating a significant likelihood of acquisition.",1
